ticker,industry,name,period,unit,value,group
HAG,Thực phẩm và đồ uống,ROA,Q3-2024,%,0.0841,Hiệu quả
DBC,Thực phẩm và đồ uống,ROA,Q3-2024,%,0.0406,Hiệu quả
BAF,Thực phẩm và đồ uống,ROA,Q3-2024,%,0.0266,Hiệu quả
VLC,Thực phẩm và đồ uống,ROA,Q3-2024,%,0.0098,Hiệu quả
HAG,Thực phẩm và đồ uống,ROA,Q2-2024,%,0.0846,Hiệu quả
DBC,Thực phẩm và đồ uống,ROA,Q2-2024,%,0.0186,Hiệu quả
BAF,Thực phẩm và đồ uống,ROA,Q2-2024,%,0.0238,Hiệu quả
VLC,Thực phẩm và đồ uống,ROA,Q2-2024,%,0.014,Hiệu quả
HAG,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2025,%,0.2125,Hiệu quả
DBC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2025,%,0.1075,Hiệu quả
BAF,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2025,%,0.0892,Hiệu quả
VLC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2025,%,0.0385,Hiệu quả
HAG,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q1-2025,%,0.2016,Hiệu quả
DBC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q1-2025,%,0.0865,Hiệu quả
BAF,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q1-2025,%,0.061,Hiệu quả
VLC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q1-2025,%,0.0387,Hiệu quả
HAG,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q4-2024,%,0.1833,Hiệu quả
DBC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q4-2024,%,0.0567,Hiệu quả
BAF,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q4-2024,%,0.0565,Hiệu quả
VLC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q4-2024,%,0.0396,Hiệu quả
HAG,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q3-2024,%,0.3216,Hiệu quả
DBC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q3-2024,%,0.0427,Hiệu quả
BAF,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q3-2024,%,0.0334,Hiệu quả
VLC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q3-2024,%,0.0445,Hiệu quả
HAG,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2024,%,0.2951,Hiệu quả
DBC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2024,%,0.0201,Hiệu quả
BAF,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2024,%,0.0303,Hiệu quả
VLC,Thực phẩm và đồ uống,Tỷ suất lợi nhuận thuần,Q2-2024,%,0.0596,Hiệu quả
HAG,Thực phẩm và đồ uống,Tăng trưởng doanh thu thuần,Q2-2025,%,0.5314,Tăng trưởng
DBC,Thực phẩm và đồ uống,Tăng trưởng doanh thu thuần,Q2-2025,%,0.1995,Tăng trưởng
BAF,Thực phẩm và đồ uống,Tăng trưởng doanh thu thuần,Q2-2025,%,0.0501,Tăng trưởng
VLC,Thực phẩm và đồ uống,Tăng trưởng doanh thu thuần,Q2-2025,%,0.0222,Tăng trưởng
HAG,Thực phẩm và đồ uống,Tăng trưởng doanh thu thuần,Q1-2025,%,0.1119,Tăng trưởng
