ticker,industry,name,period,unit,value,group
ORS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,2.61,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.63,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,8.36,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.77,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.82,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.44,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.57,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,7.07,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.8,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.8,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.31,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,1.81,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,2.49,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q3-2024,Lần,2.03,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,7.41,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.58,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.69,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.61,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.56,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,10.58,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.71,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.94,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.36,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.7,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,3.14,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2024,Lần,1.55,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.6796,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.4649,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.4671,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.4336,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.555,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.5512,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.3164,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.5351,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2025,%,0.4193,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q1-2025,%,0.1968,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q1-2025,%,0.2252,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q1-2025,%,0.1985,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q1-2025,%,0.2483,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q1-2025,%,0.3121,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q1-2025,%,0.1528,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.4717,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.3439,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.12,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.0795,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.3583,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.0044,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,0.814,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q4-2024,%,1.1295,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,1.0739,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.9726,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.848,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.7541,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.9812,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.8474,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.6191,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q3-2024,%,0.8563,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.6858,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.615,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.5589,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.6044,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.7153,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.617,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.4069,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành doanh thu,Q2-2024,%,0.6297,So với kế hoạch
VIX,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,1.3949,So với kế hoạch
VND,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.4082,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.4214,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.3269,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.4712,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.6588,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.534,So với kế hoạch
BSI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.4085,So với kế hoạch
CTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,1.1841,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.0274,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,-1.0153,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2025,%,0.5757,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.2596,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.1768,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.2587,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.2399,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.3824,So với kế hoạch
BSI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.1811,So với kế hoạch
CTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.4454,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q1-2025,%,0.0649,So với kế hoạch
VIX,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,0.6281,So với kế hoạch
VND,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,0.8507,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.6262,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,0.8962,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,0.9994,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.2262,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.6884,So với kế hoạch
BSI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,0.9388,So với kế hoạch
CTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.0308,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.0061,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.3239,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q4-2024,%,1.1047,So với kế hoạch
VIX,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.5219,So với kế hoạch
VND,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.7263,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,1.2363,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.7005,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.7772,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.9411,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,1.2137,So với kế hoạch
BSI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.7317,So với kế hoạch
CTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.7713,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,1.1025,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,1.0761,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q3-2024,%,0.7609,So với kế hoạch
VIX,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.2706,So với kế hoạch
VND,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.4762,So với kế hoạch
VCI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.8517,So với kế hoạch
HCM,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.5088,So với kế hoạch
MBS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.5367,So với kế hoạch
SHS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.8578,So với kế hoạch
FTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.9736,So với kế hoạch
BSI,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.5726,So với kế hoạch
CTS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.5363,So với kế hoạch
VDS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.8337,So với kế hoạch
ORS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.6136,So với kế hoạch
BVS,Dịch vụ tài chính,Tỷ lệ hoàn thành LNST,Q2-2024,%,0.5642,So với kế hoạch
VIX,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2025,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất cổ tức,Q1-2025,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0175,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0192,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.068,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất cổ tức,Q4-2024,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0124,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0176,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất cổ tức,Q3-2024,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0111,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất cổ tức,Q2-2024,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2025,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q1-2025,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.5125,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.3467,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.8007,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q4-2024,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.2819,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.3553,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q3-2024,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
VND,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
VCI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.2269,Cổ tức
HCM,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
MBS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
SHS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
FTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
BSI,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
CTS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
VDS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
ORS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
BVS,Dịch vụ tài chính,Tỷ suất chi trả cổ tức,Q2-2024,%,0.0,Cổ tức
VIX,Dịch vụ tài chính,P/E,Q2-2025,Lần,24.95,Định giá
VND,Dịch vụ tài chính,P/E,Q2-2025,Lần,24.82,Định giá
VCI,Dịch vụ tài chính,P/E,Q2-2025,Lần,33.08,Định giá
HCM,Dịch vụ tài chính,P/E,Q2-2025,Lần,25.41,Định giá
MBS,Dịch vụ tài chính,P/E,Q2-2025,Lần,28.37,Định giá
SHS,Dịch vụ tài chính,P/E,Q2-2025,Lần,22.04,Định giá
FTS,Dịch vụ tài chính,P/E,Q2-2025,Lần,30.57,Định giá
BSI,Dịch vụ tài chính,P/E,Q2-2025,Lần,36.71,Định giá
CTS,Dịch vụ tài chính,P/E,Q2-2025,Lần,23.38,Định giá
VDS,Dịch vụ tài chính,P/E,Q2-2025,Lần,91.68,Định giá
ORS,Dịch vụ tài chính,P/E,Q2-2025,Lần,50.38,Định giá
BVS,Dịch vụ tài chính,P/E,Q2-2025,Lần,14.22,Định giá
VIX,Dịch vụ tài chính,P/E,Q1-2025,Lần,26.5,Định giá
VND,Dịch vụ tài chính,P/E,Q1-2025,Lần,18.18,Định giá
VCI,Dịch vụ tài chính,P/E,Q1-2025,Lần,26.03,Định giá
HCM,Dịch vụ tài chính,P/E,Q1-2025,Lần,18.53,Định giá
MBS,Dịch vụ tài chính,P/E,Q1-2025,Lần,17.88,Định giá
SHS,Dịch vụ tài chính,P/E,Q1-2025,Lần,16.3,Định giá
FTS,Dịch vụ tài chính,P/E,Q1-2025,Lần,24.98,Định giá
