ticker,industry,name,period,unit,value,group
BSI,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,4975.55,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,2213.12,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,2843.68,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,3849.46,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,2474.44,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,9115.23,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,17284.15,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,8858.52,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,10663.78,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,5408.54,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,10985.35,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,3877.78,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,4905.54,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,2150.25,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,2653.43,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,3717.02,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2024,Tỷ VND,2433.31,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,1976.15,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,1740.49,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,1159.67,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,1073.46,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,792.34,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,693.91,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,239.14,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,506.43,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,578.31,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,181.0,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,291.07,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Doanh thu thuần,Q2-2025,Tỷ VND,269.23,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,979.68,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,1257.98,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,850.93,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,999.58,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,668.88,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,561.53,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,312.06,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,337.18,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,464.73,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,168.95,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,446.82,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Doanh thu thuần,Q1-2025,Tỷ VND,178.58,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,544.62,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,1212.34,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,999.0,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,1181.54,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,757.86,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,551.22,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,318.67,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,318.51,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,133.11,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,153.3,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,497.48,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Doanh thu thuần,Q4-2024,Tỷ VND,239.54,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,553.76,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,1269.58,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,974.36,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,1137.72,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,805.54,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,276.1,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,224.63,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,319.11,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,301.66,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,226.48,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,541.44,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Doanh thu thuần,Q3-2024,Tỷ VND,198.74,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,378.84,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,1458.23,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,915.85,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,1093.9,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,883.36,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,550.42,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,305.24,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,424.15,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,273.73,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,318.1,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,558.71,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Doanh thu thuần,Q2-2024,Tỷ VND,316.67,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-288.62,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-912.18,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-772.26,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-715.57,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-282.12,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-156.01,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-136.91,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-244.02,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-242.53,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-160.67,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-240.91,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2025,Tỷ VND,-107.4,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-467.83,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-451.23,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-313.82,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-613.07,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-107.7,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-179.67,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-121.97,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-139.38,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-226.8,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-112.66,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-281.71,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Giá vốn hàng bán,Q1-2025,Tỷ VND,-61.3,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-376.45,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-630.74,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-519.89,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-793.79,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-331.02,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-200.51,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-114.8,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-115.87,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,57.75,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-149.98,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-210.12,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Giá vốn hàng bán,Q4-2024,Tỷ VND,-98.8,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-197.38,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-378.71,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-468.14,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-761.45,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-377.15,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-163.22,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-101.32,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-129.24,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-137.6,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-109.45,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-228.53,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Giá vốn hàng bán,Q3-2024,Tỷ VND,-111.6,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-190.61,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-803.14,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-359.34,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-586.25,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-438.88,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-79.18,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-98.46,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-208.52,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-167.44,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-146.46,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-284.47,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Giá vốn hàng bán,Q2-2024,Tỷ VND,-166.64,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,1687.53,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,828.31,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,387.42,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,357.89,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,510.22,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,537.91,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,102.24,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,262.41,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,335.78,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,20.33,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,50.16,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2025,Tỷ VND,161.83,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,511.85,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,806.75,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,537.11,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,386.51,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,561.18,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,381.85,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,190.1,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,197.8,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,237.93,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,56.29,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,165.11,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Lợi nhuận gộp,Q1-2025,Tỷ VND,117.28,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,168.16,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,581.6,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,479.1,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,387.75,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,426.83,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,350.7,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,203.87,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,202.64,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,190.87,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,3.32,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,287.36,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Lợi nhuận gộp,Q4-2024,Tỷ VND,140.74,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,356.38,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,890.86,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,506.22,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,376.27,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,428.39,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,112.88,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,123.3,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,189.87,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,164.06,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,117.03,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,312.91,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Lợi nhuận gộp,Q3-2024,Tỷ VND,87.14,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,188.23,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,655.09,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,556.52,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,507.65,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,444.48,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,471.24,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,206.78,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,215.63,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,106.29,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,171.64,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,274.23,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Lợi nhuận gộp,Q2-2024,Tỷ VND,150.03,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-70.24,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-256.08,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-153.43,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,0.0,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-177.12,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-52.51,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,0.0,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-84.92,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-87.73,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-8.47,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-131.45,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Chi phí tài chính,Q2-2025,Tỷ VND,-36.88,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-41.45,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-227.27,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-183.45,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,0.0,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-161.95,KQKD - Doanh nghiệp
SHS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-26.57,KQKD - Doanh nghiệp
FTS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,0.0,KQKD - Doanh nghiệp
BSI,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-61.9,KQKD - Doanh nghiệp
CTS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-73.37,KQKD - Doanh nghiệp
VDS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-3.77,KQKD - Doanh nghiệp
ORS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-152.99,KQKD - Doanh nghiệp
BVS,Dịch vụ tài chính,Chi phí tài chính,Q1-2025,Tỷ VND,-33.75,KQKD - Doanh nghiệp
VIX,Dịch vụ tài chính,Chi phí tài chính,Q4-2024,Tỷ VND,-22.01,KQKD - Doanh nghiệp
VND,Dịch vụ tài chính,Chi phí tài chính,Q4-2024,Tỷ VND,-188.11,KQKD - Doanh nghiệp
VCI,Dịch vụ tài chính,Chi phí tài chính,Q4-2024,Tỷ VND,-217.73,KQKD - Doanh nghiệp
HCM,Dịch vụ tài chính,Chi phí tài chính,Q4-2024,Tỷ VND,0.0,KQKD - Doanh nghiệp
MBS,Dịch vụ tài chính,Chi phí tài chính,Q4-2024,Tỷ VND,-152.02,KQKD - Doanh nghiệp
